@relation hybrid_ratings

@attribute user_id numeric
@attribute item_id numeric
@attribute unknown {0, 1}
@attribute Action {0, 1}
@attribute Adventure {0, 1}
@attribute Animation {0, 1}
@attribute Childrens {0, 1}
@attribute Comedy {0, 1}
@attribute Crime {0, 1}
@attribute Documentary {0, 1}
@attribute Drama {0, 1}
@attribute Fantasy {0, 1}
@attribute FilmNoir {0, 1}
@attribute Horror {0, 1}
@attribute Musical {0, 1}
@attribute Mystery {0, 1}
@attribute Romance {0, 1}
@attribute SciFi {0, 1}
@attribute Thriller {0, 1}
@attribute War {0, 1}
@attribute Western {0, 1}
@attribute rating numeric

@data
152,740,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
849,928,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5
527,170,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3
528,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
828,269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
472,597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
787,329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4
655,1375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
417,373,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
484,29,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
673,272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
342,1057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
798,690,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
660,347,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
500,780,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
647,213,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
367,98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
405,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5
257,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
790,367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
660,771,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
397,680,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
721,688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102,396,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2
835,628,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
789,93,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
655,125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
804,228,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
796,98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
207,223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
653,121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4
90,402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,5
567,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
276,993,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
385,484,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4
435,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
788,798,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
506,187,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
468,367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
643,824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
23,216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
694,604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
493,91,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
334,56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
637,873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
688,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
669,490,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,5
182,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
830,288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
851,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
680,285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
805,1232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
634,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
649,147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
840,465,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
425,124,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
378,623,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
524,195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
121,298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
671,147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
406,152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
313,504,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
276,518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
339,404,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
840,166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
763,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
837,225,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
26,252,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
178,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
168,744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
621,1047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
773,45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
301,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
13,197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
805,147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
303,319,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5
342,216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
804,1178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
815,131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
119,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
595,1165,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
194,173,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
425,976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
821,275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
291,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
838,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
43,222,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
693,98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
450,87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
758,100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,5
96,183,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4
405,288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5
837,274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
392,260,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
699,820,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
419,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
472,94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
87,535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
77,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
794,514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
60,656,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4
606,103,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
442,204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
638,431,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
418,333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5
623,127,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
788,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
56,237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
694,1035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
659,496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
551,603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5
782,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
528,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
639,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
716,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
535,45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
680,195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
222,154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
484,150,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
847,826,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
833,127,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
566,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
642,231,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
770,282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
53,156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
560,127,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
796,357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
758,221,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
268,290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
618,815,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
798,832,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
755,343,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
318,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
727,684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
645,483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5
305,166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
151,194,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
323,295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
655,1406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
796,121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5
805,148,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
545,588,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
782,352,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
407,127,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
557,253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
605,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
286,382,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5
661,751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4
562,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
588,742,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
831,333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
730,117,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
813,289,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
699,717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
830,225,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
402,276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
773,769,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
351,882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
109,168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
839,260,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2
833,854,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
639,958,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
796,417,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
735,126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
370,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
707,97,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
498,664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
671,117,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
758,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5
749,117,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
751,291,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3
499,191,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5
343,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
767,141,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4
682,17,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,3
213,170,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5
733,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
94,464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
643,1012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
424,151,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
588,367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
489,319,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
798,367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
844,195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
703,471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
654,275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
767,172,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,5
497,1030,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
738,233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
492,1147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
689,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
839,257,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
312,1298,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
167,241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5
191,345,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
648,432,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
854,186,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
551,763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
246,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
425,174,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
756,399,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
334,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
637,291,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
848,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2
600,231,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
600,230,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
656,301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
683,312,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,3
18,529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
838,318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
758,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
616,286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5
627,62,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
271,493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
486,1047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
586,204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
109,564,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
455,298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
387,101,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4
194,465,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
838,72,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4
87,808,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
663,333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5
253,427,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
645,216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
791,328,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4
537,730,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
506,576,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
668,300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
826,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
840,1065,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
839,244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
694,176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5
287,815,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
660,272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
848,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
805,137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
815,451,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
788,540,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
846,566,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
537,1010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
69,117,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
380,208,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
650,1060,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
850,204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5
487,1425,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
757,1188,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
815,405,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
806,197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
806,204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5
573,182,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
699,147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
392,493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
655,1273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
659,367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
650,1039,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
458,190,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
405,1584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
367,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4
451,1280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
502,270,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2
286,1051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
763,127,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
484,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
674,323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
655,258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
745,98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
648,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
72,191,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5
704,259,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
490,410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
500,387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
747,478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
666,504,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
854,979,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
790,1119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
125,21,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3
5,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
836,880,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
13,455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
452,856,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
409,327,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
65,511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
367,164,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
308,519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
361,228,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
397,286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4
405,855,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
749,132,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
406,86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
843,444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
233,133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5
470,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
637,293,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
606,491,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
749,659,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5
37,833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
234,951,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
715,655,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
793,150,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
378,275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
707,100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,5
746,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
158,449,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
55,121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
486,1011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
835,654,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,5
545,234,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
648,930,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
